2019-07-10	208079	Titan X	Malphera	Mage	911466	02:14	support	New Horizons	06:19	146793	333	4289	2500
2019-07-10	208079	Titan X	Jood	Cleric	261464	02:14	tank	New Horizons	06:19	128022	32479	139720	11115
2019-07-10	208079	Titan X	Bbyfox	Cleric	182952	02:14	dps/support	New Horizons	06:19	148181	43990	299463	11279
2019-07-10	208068	Titan X	Shadowstorm	Rogue	1709618	02:47	dps	New Horizons	06:53	148238	823	13957	0
2019-07-10	208068	Titan X	Lucith	Mage	1427817	02:47	dps	New Horizons	06:53	148338	5312	41197	1543
2019-07-10	208068	Titan X	Doidare	Rogue	1416968	02:47	dps	New Horizons	06:53	148201	748	13665	0
2019-07-10	208068	Titan X	Zephita	Rogue	1313302	02:47	dps	New Horizons	06:53	148801	578	13774	0
2019-07-10	208068	Titan X	Datenkralle	Primalist	964950	02:47	dps/support	New Horizons	06:53	148323	226	3355	0
2019-07-10	208068	Titan X	Tarfa	Mage	705650	02:47	support	New Horizons	06:53	148395	508	6757	0
2019-07-10	208068	Titan X	Tornsome	Warrior	680786	02:47	dps	New Horizons	06:53	148393	4927	95102	1682
2019-07-10	208068	Titan X	Erzascarlet	Primalist	527129	02:47	dps/support	New Horizons	06:53	149090	243	2474	0
2019-07-10	208068	Titan X	Mastifff	Cleric	90015	02:47	tank	New Horizons	06:53	148558	35758	142315	6537
2019-07-10	208068	Titan X	Xlython	Cleric	5708	02:47	dps	New Horizons	06:53	148622	30032	211184	4546
2019-07-10	208084	Azranel	Peacecraft	Warrior	1374207	04:53	dps	New Horizons	04:53	148670	12079	152345	2088
2019-07-10	208084	Azranel	Imgirlbatman	Primalist	1282491	04:53	dps/support	New Horizons	04:53	148170	1513	5910	0
2019-07-10	208084	Azranel	Electro	Mage	1063931	04:53	dps	New Horizons	04:53	148948	25319	139464	1600
2019-07-10	208084	Azranel	Visitor	Rogue	966030	04:53	tank/dps	New Horizons	04:53	145313	218	436	409
2019-07-10	208084	Azranel	Tharbag	Primalist	913461	04:53	dps	New Horizons	04:53	148243	218	436	0
2019-07-10	208084	Azranel	Yeknod	Warrior	819130	04:53	dps	New Horizons	04:53	8489	9357	126083	3201
2019-07-10	208084	Azranel	Spartiatenkrabbe	Warrior	751230	04:53	support/heal	New Horizons	04:53	143345	61882	528977	3164
2019-07-10	208084	Azranel	Xly	Cleric	215038	04:53	tank	New Horizons	04:53	74132	45314	256836	4139
